School District,Distance to Subway (km),House Area (sqm),Room Count,Plot Ratio,Parking Ratio,House Age (years),House Price (CNY),Cost Performance Level
8,6.77,89.36,2,2.2,4.62,0,1898240.0,4
8,7.32,138.24,4,1.18,0.1,31,2985060.0,3
9,6.94,132.15,4,2.57,2.78,32,2890140.0,4
5,1.23,183.45,6,2.41,1.86,6,4645560.0,3
7,6.6,118.33,3,0.81,2.31,30,2542740.0,3
3,2.87,49.81,1,2.74,2.68,25,1144250.0,3
10,0.39,145.87,4,3.19,2.67,6,3972770.0,5
4,4.21,205.52,6,1.5,1.02,35,4129940.0,2
10,4.39,148.5,4,2.91,3.4,45,3409890.0,5
9,4.73,88.49,2,1.2,0.1,23,1968290.0,5
10,7.08,76.72,2,3.15,0.11,4,1701470.0,5
10,3.16,81.88,2,3.69,2.39,21,1873570.0,5
1,3.22,200.13,6,2.05,2.71,43,3996970.0,1
2,0.7,106.91,3,1.36,1.37,35,2770040.0,3
5,6.9,93.49,3,1.9,2.76,2,2013910.0,2
3,5.72,113.66,3,1.38,2.58,49,2372640.0,1
2,3.56,107.32,3,0.5,1.75,36,2352040.0,2
1,7.08,182.71,6,2.78,3.26,37,4020360.0,1
10,5.42,79.42,2,0.65,4.79,45,1726330.0,5
3,4.75,167.23,5,1.24,2.45,5,3885950.0,1
1,5.16,124.88,4,3.03,3.93,24,2627310.0,1
1,6.4,168.28,5,2.83,1.24,22,3708810.0,1
1,6.63,183.3,6,0.76,3.81,11,4062460.0000000005,1
8,2.96,123.39,4,2.81,3.24,27,3052030.0,5
3,1.49,107.4,3,3.76,3.2,43,2568240.0,3
1,1.65,122.65,4,0.76,4.47,39,2936780.0,2
7,6.43,116.21,3,1.95,1.17,31,2493800.0,3
10,8.74,53.72,1,3.05,1.84,24,1215030.0,4
3,4.15,182.1,6,2.84,0.42,33,4199300.0,1
8,1.78,129.83,4,1.29,3.63,29,3206890.0000000005,5
4,7.59,73.48,2,1.07,4.22,36,1474970.0,2
4,8.34,37.3,1,3.24,2.03,17,758820.0,2
5,8.82,26.9,1,3.85,1.78,34,542710.0,2
6,6.11,150.82,5,3.19,3.29,47,3348430.0,2
7,8.62,95.24,3,3.87,0.38,36,2044930.0,3
4,0.25,101.8,3,2.62,1.47,40,2646120.0,4
8,1.16,139.53,4,3.75,1.83,5,3457630.0,5
6,1.02,99.36,3,2.92,2.59,18,2432900.0,5
1,7.15,141.86,4,3.68,2.38,21,2983140.0000000005,1
1,0.79,123.81,4,1.07,1.04,31,3213070.0,2
9,5.01,116.63,3,3.35,2.7,26,2564280.0,5
10,4.78,57.09,1,1.19,4.63,15,1355960.0,5
6,3.18,87.21,2,0.6,0.14,25,1865089.9999999998,4
10,8.72,144.1,4,2.31,3.4,38,3176590.0,4
8,1.79,92.72,3,1.61,3.12,3,2335910.0,5
7,3.59,168.21,5,0.65,4.62,15,3956420.0,4
6,7.76,213.86,6,3.93,3.23,48,4096870.0000000005,2
4,0.4,146.26,4,2.83,3.12,18,3832170.0,3
7,6.76,179.71,5,3.66,3.85,27,4024660.0,2
9,8.18,148.83,4,4.0,1.34,16,3252110.0000000005,3
10,9.33,98.63,3,1.87,2.98,44,2210320.0,4
10,8.78,128.01,4,1.39,2.6,1,2875020.0,4
7,3.26,200.53,6,1.14,2.19,1,4111840.0,4
1,5.91,99.06,3,2.3,0.4,23,2074760.0,1
10,0.87,78.43,2,2.62,1.46,26,2109050.0000000005,5
9,2.65,74.63,2,2.15,1.4,3,1848140.0,5
4,1.03,111.3,3,1.86,3.62,47,2668580.0,4
3,3.22,79.86,2,1.09,4.6,35,1676170.0,3
4,8.76,186.96,6,2.05,1.15,19,4148370.0,1
4,3.54,128.65,4,0.8,0.37,11,2863240.0,3
10,5.66,158.87,5,3.53,5.0,27,3663610.0,5
2,4.39,108.05,3,0.66,3.46,28,2379360.0,1
1,4.64,74.39,2,1.83,4.43,45,1538220.0,1
10,9.7,67.62,2,0.85,0.72,32,1494990.0,4
1,3.03,83.68,2,3.21,4.0,48,1728070.0000000002,2
8,6.31,133.9,4,1.59,4.07,17,2915450.0,4
2,4.26,140.8,4,0.9,0.76,11,3116220.0000000005,1
10,0.71,144.13,4,2.36,0.81,9,3921640.0,5
5,4.94,60.45,2,3.71,1.48,23,1289700.0,3
4,8.15,119.98,3,3.68,1.08,46,2511060.0,1
8,1.08,78.96,2,1.37,4.88,16,1912469.9999999998,5
2,0.79,136.06,4,3.02,1.81,42,3525160.0,2
10,1.62,139.16,4,0.61,3.81,31,3499850.0,5
9,7.67,73.11,2,0.96,4.03,24,1579300.0,4
7,7.27,158.72,5,2.25,1.93,6,3581450.0,2
7,5.69,213.55,6,1.3,3.41,19,4142970.0,3
1,4.74,153.39,5,3.29,0.54,28,3526759.9999999995,1
2,8.89,113.49,3,3.76,1.98,18,2389490.0,1
4,7.69,107.34,3,0.52,4.84,10,2292300.0,1
4,8.14,111.64,3,1.32,0.84,32,2351800.0,1
3,8.15,89.57,2,2.04,1.93,49,1770219.9999999998,1
7,6.46,130.1,4,2.47,3.95,14,2812530.0,3
8,4.63,74.46,2,3.71,3.33,30,1640609.9999999998,5
2,8.66,44.41,1,3.62,3.16,12,892899.9999999999,1
4,9.27,128.78,4,2.73,4.27,47,2707190.0,1
3,0.34,120.85,4,1.4,0.15,18,3159000.0,3
2,0.61,97.15,3,3.24,3.86,5,2549380.0,3
6,9.59,68.69,2,1.21,4.41,27,1413410.0,2
4,2.84,131.59,4,3.88,0.08,21,3177440.0,3
6,8.75,80.39,2,0.52,2.79,27,1644860.0,2
2,3.95,114.44,3,2.49,1.74,15,2527670.0,2
4,1.28,190.6,6,0.81,0.25,49,4769690.0,3
6,0.9,146.05,4,1.93,2.09,32,3836550.0000000005,4
5,1.65,65.23,2,2.72,3.22,49,1499010.0,4
3,2.57,69.01,2,2.91,4.6,40,1579520.0,3
8,4.94,126.07,4,3.25,3.1,44,2846490.0,4
7,7.04,64.99,2,2.58,4.28,47,1337780.0,3
3,9.87,39.93,1,1.38,0.61,50,769440.0,1
6,4.47,141.29,4,3.61,1.05,25,3150870.0,3
4,5.23,132.84,4,3.34,4.85,22,2818000.0,2
5,5.27,138.02,4,1.06,4.44,0,2960240.0,2
5,5.44,130.52,4,3.39,1.18,28,2765890.0,2
7,5.23,117.39,3,3.9,3.1,7,2544490.0,4
5,0.19,93.51,3,2.73,1.81,41,2440150.0,5
3,0.12,140.65,4,1.49,2.34,38,3658090.0,3
10,1.07,181.2,6,2.62,4.3,2,4727980.0,5
5,1.11,99.95,3,1.7,3.68,12,2441460.0,4
7,7.08,79.17,2,2.87,1.19,19,1642910.0,3
5,2.13,74.6,2,2.41,1.58,42,1718550.0,4
5,8.96,85.33,2,3.75,1.45,4,1745750.0,1
9,9.29,128.1,4,2.66,3.9,44,2795240.0,3
3,9.76,34.41,1,1.25,2.45,11,701849.9999999999,1
6,9.4,137.57,4,3.04,4.75,47,2917430.0,1
1,2.79,145.76,4,1.55,4.08,16,3512850.0,1
10,5.15,48.08,1,1.45,1.06,13,1118270.0,5
5,1.84,80.83,2,1.87,3.93,25,1884080.0,4
8,8.08,123.19,4,0.54,2.53,29,2676510.0,3
5,8.9,114.26,3,3.89,1.27,41,2406110.0,1
9,8.53,140.79,4,2.36,1.82,44,3057870.0,3
6,4.39,114.35,3,3.21,4.86,31,2555210.0,3
8,7.61,170.59,5,1.4,2.42,29,3846420.0,3
10,1.07,107.15,3,3.11,3.6,11,2743690.0,5
8,0.5,80.68,2,2.49,2.39,35,2088290.0000000002,5
3,7.56,77.46,2,1.98,1.86,18,1558939.9999999998,1
7,4.31,149.42,4,3.9,3.98,43,3337299.9999999995,4
7,9.96,121.18,4,2.23,4.24,24,2616030.0,2
10,1.06,145.35,4,2.8,0.36,32,3638320.0,5
6,8.57,144.52,4,0.55,1.39,41,3065150.0,2
7,4.85,39.21,1,1.56,2.54,20,880930.0,4
2,8.29,74.4,2,3.61,1.58,1,1505550.0,1
9,8.19,79.17,2,3.16,3.92,36,1686080.0,4
10,9.17,87.36,2,2.38,0.57,20,1899960.0,4
10,3.05,103.19,3,3.65,3.99,25,2428510.0,5
1,9.5,159.97,5,2.2,3.09,31,3521320.0,1
1,1.6,167.94,5,2.48,1.45,26,4201920.0,1
3,0.91,108.28,3,1.84,1.72,16,2831880.0,3
3,4.37,109.95,3,2.67,0.91,3,2446050.0,2
1,8.3,91.78,3,1.62,1.26,38,1909280.0,1
7,4.79,123.57,4,1.85,3.59,14,2798870.0,4
4,8.31,128.1,4,3.88,1.88,32,2701980.0,1
10,7.32,152.26,5,0.89,3.44,13,3531710.0,4
2,2.17,151.94,5,0.87,2.57,25,3811770.0,2
10,9.49,27.92,1,0.65,0.73,46,682210.0,4
5,0.7,113.9,3,1.62,2.5,1,3012780.0,4
6,8.99,175.36,5,1.89,3.78,19,3918590.0000000005,1
9,3.11,102.48,3,0.83,1.49,25,2370710.0,5
4,5.05,165.57,5,2.42,3.24,1,3694600.0,2
2,4.28,107.74,3,2.54,1.0,47,2346740.0,2
5,1.8,127.0,4,3.13,0.68,1,3099230.0,4
3,3.65,74.52,2,3.92,1.8,47,1543600.0,3
2,2.01,76.03,2,2.67,1.95,16,1752920.0,3
1,2.12,149.02,4,0.89,3.81,17,3590210.0,1
10,1.95,155.27,5,0.81,2.3,50,4024540.0,5
2,4.94,121.06,4,3.22,0.41,47,2642920.0,1
6,8.0,70.9,2,2.78,3.17,3,1477560.0,2
8,5.73,121.75,4,1.07,2.35,16,2658380.0,4
3,8.94,170.29,5,1.39,1.66,32,3757310.0,1
9,6.4,189.71,6,3.13,4.01,22,4310510.0,3
9,6.92,107.33,3,2.48,0.77,12,2379990.0,4
2,6.71,53.61,1,2.55,4.57,6,1081790.0,1
8,4.55,153.61,5,1.24,1.67,40,3614130.0000000005,4
10,6.92,108.96,3,2.7,2.3,45,2424060.0,4
5,0.79,157.72,5,3.2,4.65,0,4323540.0,4
4,8.61,131.24,4,3.6,3.81,39,2765060.0,1
10,7.8,84.66,2,3.08,0.37,41,1823860.0,4
5,2.53,122.33,4,2.52,2.89,30,2963180.0,3
4,7.7,172.33,5,2.86,1.55,35,3805500.0000000005,1
8,0.23,114.03,3,2.2,2.54,24,3052660.0,5
4,2.25,78.61,2,1.29,3.71,44,1804160.0,3
10,0.74,56.45,1,3.59,2.48,49,1527620.0,5
6,7.82,89.11,2,2.36,0.36,40,1799560.0,2
2,7.58,103.59,3,2.58,2.65,39,2163110.0,1
5,8.15,152.8,5,3.97,0.12,29,3387870.0000000005,1
6,0.14,75.17,2,3.95,1.74,37,1900780.0,5
5,5.06,182.15,6,2.55,2.39,20,4053530.0,2
2,7.08,66.51,2,0.62,3.22,18,1337020.0,1
7,1.64,213.26,6,1.89,2.53,15,4778890.0,4
4,6.53,189.02,6,3.78,0.76,32,4178180.0,1
8,0.93,125.65,4,1.51,4.66,46,3342710.0,5
7,1.9,54.09,1,4.0,3.25,5,1310570.0,5
7,4.81,117.78,3,0.8,1.58,41,2636520.0,4
9,6.57,104.53,3,2.49,4.83,36,2305300.0,4
1,1.54,69.03,2,2.3,4.41,7,1601210.0,2
10,1.93,131.64,4,1.39,0.72,0,3343409.9999999995,5
6,2.12,87.05,2,3.82,3.28,12,2051890.0,4
6,2.46,91.4,3,2.67,2.8,25,2235530.0,4
6,2.34,111.85,3,1.31,0.96,15,2734010.0,4
6,4.01,97.0,3,1.84,1.17,48,2150500.0,4
10,6.57,203.13,6,3.02,2.82,38,4018090.0,4
7,4.44,98.57,3,1.54,1.61,46,2208220.0,4
10,7.78,137.64,4,3.58,4.17,45,3034199.9999999995,4
6,7.22,125.82,4,1.08,0.49,27,2684120.0,2
1,1.35,134.11,4,1.43,4.57,48,3202350.0000000005,2
3,0.58,137.16,4,1.01,4.2,22,3587550.0,3
2,8.79,155.25,5,0.86,3.69,6,3450020.0,1
6,0.89,130.66,4,1.55,1.31,23,3444230.0,4
8,1.57,129.0,4,4.0,3.57,45,3168140.0,5
3,0.32,122.34,4,0.83,2.19,7,3213390.0,3
10,6.32,114.46,3,1.25,3.17,44,2543750.0,5
8,5.87,83.53,2,1.45,1.56,0,1776270.0,4
8,9.87,117.57,3,2.67,4.18,3,2580660.0,2
5,8.88,129.65,4,3.11,0.2,42,2731940.0,1
8,4.17,136.09,4,3.13,3.46,40,3071770.0,4
6,3.78,127.21,4,0.53,4.14,18,2857370.0,4
5,3.04,110.68,3,2.78,3.23,21,2466640.0,3
9,1.61,117.72,3,2.71,0.96,35,2928490.0,5
7,1.47,97.85,3,2.31,1.42,0,2432930.0,5
8,1.41,132.53,4,1.83,2.57,18,3280030.0,5
1,1.23,111.15,3,3.29,1.65,50,2636610.0,2
2,2.48,127.22,4,1.7,0.02,28,3052620.0,2
8,3.14,160.03,5,1.31,0.2,18,3780780.0,4
9,9.62,91.63,3,1.59,3.84,42,2027320.0,3
4,5.83,143.87,4,2.04,0.42,5,3059070.0,2
10,9.88,121.33,4,1.25,4.64,24,2715960.0,3
10,3.79,200.85,6,2.63,2.21,38,4174790.0,5
9,4.63,111.35,3,3.59,3.79,22,2570690.0,5
4,3.31,147.81,4,2.58,0.63,0,3294500.0,3
10,1.91,120.61,4,2.06,4.63,14,3071840.0,5
10,1.52,64.47,2,3.29,0.17,24,1629860.0,5
10,9.46,99.17,3,3.12,0.21,3,2255870.0,4
9,9.87,155.22,5,1.78,0.27,44,3518600.0,2
7,0.54,102.69,3,2.61,0.52,43,2709370.0,5
2,1.59,31.19,1,3.05,2.43,0,733180.0,3
9,4.29,118.74,3,1.36,3.94,39,2718800.0,5
4,1.94,76.31,2,1.78,1.42,20,1770190.0,4
8,3.7,125.27,4,0.87,3.73,42,2834530.0,5
7,1.38,182.05,6,3.96,3.87,9,4645030.0,4
7,4.62,150.78,5,0.8,4.54,1,3569220.0,3
8,2.79,181.47,6,1.09,0.75,16,4645160.0,4
1,3.58,97.54,3,2.18,0.68,12,2152060.0,1
5,1.03,114.27,3,3.53,0.61,26,2763170.0,4
2,4.34,78.22,2,1.75,1.8,40,1623470.0,2
2,9.83,92.64,3,3.19,2.45,47,1924150.0,1
1,3.36,82.92,2,2.87,2.31,27,1730070.0,2
5,8.78,67.73,2,2.74,1.29,48,1350440.0,2
2,8.45,174.63,5,3.46,3.11,9,3869620.0,1
4,9.53,36.32,1,0.55,1.69,48,710230.0,1
3,7.92,174.81,5,3.75,1.83,9,3877730.0,1
3,6.63,169.84,5,3.4,0.53,45,3730140.0,1
2,8.58,139.99,4,3.78,2.96,46,2924930.0,1
6,0.85,75.42,2,3.28,3.28,8,1939780.0,5
2,4.68,56.71,1,3.58,3.79,33,1170910.0,2
8,9.89,98.06,3,1.21,4.52,45,2131090.0,2
8,7.72,145.0,4,1.62,3.83,38,3127040.0,3
5,9.62,120.12,4,1.6,1.18,3,2574280.0,1
10,7.82,78.26,2,0.88,1.18,44,1696680.0,4
7,8.76,165.93,5,3.05,4.58,3,3747570.0,2
4,7.09,187.38,6,0.98,3.95,3,4180280.0,1
1,7.63,110.94,3,0.68,3.91,40,2315880.0,1
2,5.28,124.37,4,3.21,3.6,10,2634760.0,1
10,9.25,59.65,1,3.67,1.34,0,1356010.0,4
10,8.27,103.42,3,3.17,4.24,44,2312130.0,4
4,8.45,140.42,4,3.39,0.71,20,2970849.9999999995,1
1,6.76,134.19,4,2.58,1.75,24,2818910.0,1
8,3.12,99.69,3,3.61,1.73,8,2294030.0,5
9,0.45,109.03,3,2.24,2.8,24,2953140.0,5
4,9.36,102.11,3,3.96,2.32,17,2166990.0,1
10,5.9,108.86,3,0.86,2.3,6,2462800.0,5
3,3.05,136.93,4,3.33,2.77,45,3005670.0,2
2,1.58,41.3,1,2.74,2.08,25,940320.0,3
5,8.31,117.03,3,2.53,1.25,48,2458600.0,1
3,8.38,134.0,4,3.04,3.32,17,2836600.0,1
10,8.16,97.18,3,3.44,3.95,0,2224240.0,4
7,6.49,100.83,3,3.52,2.39,8,2194690.0,3
6,3.72,101.98,3,1.11,3.25,9,2303950.0,4
1,3.11,100.84,3,1.19,2.68,47,2194650.0,2
8,0.18,120.24,4,0.56,0.29,10,3230260.0,5
2,8.35,125.16,4,0.96,2.12,31,2629640.0,1
5,0.97,35.98,1,1.42,0.05,20,917179.9999999999,5
9,6.34,146.12,4,3.02,3.31,35,3181120.0,4
8,5.09,108.4,3,2.17,2.54,31,2357310.0,4
2,5.31,197.32,6,3.15,0.63,18,4360150.0,1
9,9.27,72.33,2,2.2,2.71,7,1576820.0,3
5,0.41,85.31,2,2.44,4.49,34,2149290.0,5
10,7.76,111.88,3,0.89,1.7,21,2509990.0,4
6,0.62,136.53,4,3.22,4.91,3,3622380.0,4
3,0.48,41.97,1,3.15,4.8,28,1048700.0,4
3,4.36,86.84,2,1.58,3.93,30,1825920.0,2
10,0.72,143.65,4,1.65,4.07,7,3918390.0,5
8,7.91,82.08,2,1.27,2.05,11,1737430.0,3
10,5.34,174.8,5,3.35,2.01,4,4031270.0000000005,4
10,0.39,101.84,3,3.11,4.77,29,2804270.0,5
2,0.5,84.03,2,2.63,1.83,34,2086780.0,3
2,6.17,144.41,4,1.34,0.48,36,3025230.0,1
5,8.08,184.3,6,1.1,0.76,3,4116020.0000000005,1
6,4.43,136.66,4,0.68,3.55,42,3039940.0,3
2,5.59,170.42,5,0.66,1.91,20,3766399.9999999995,1
5,8.02,187.07,6,1.15,1.0,15,4165390.0,1
7,6.14,83.13,2,0.85,4.07,17,1731890.0,4
10,2.33,157.54,5,2.45,2.44,30,4099930.0,5
10,6.17,59.06,1,1.75,2.84,37,1312130.0,5
8,6.32,137.0,4,2.06,0.77,31,2959480.0,4
7,7.37,117.15,3,2.58,0.96,47,2496490.0,3
8,6.25,169.72,5,2.81,0.63,32,3819290.0,3
9,9.7,166.89,5,2.77,2.57,18,3804949.9999999995,2
5,2.05,142.79,4,1.41,3.88,19,3468310.0,3
5,9.52,131.94,4,3.33,3.66,47,2781730.0,1
10,5.43,140.33,4,3.71,1.31,9,3120840.0000000005,5
4,6.75,122.47,4,1.61,4.26,25,2597780.0,1
9,1.08,117.55,3,0.56,0.53,45,2915700.0,5
5,3.87,177.7,5,3.65,0.57,17,4126589.9999999995,3
2,7.72,182.52,6,3.73,4.25,44,4015210.0,1
10,7.1,114.33,3,0.68,1.22,44,2537690.0,4
8,0.5,129.51,4,0.52,3.54,14,3473820.0,5
7,5.51,123.27,4,3.36,0.05,35,2639410.0,3
8,0.97,55.53,1,1.56,0.47,17,1464630.0,5
3,9.96,106.54,3,3.7,3.05,30,2240740.0,1
4,8.98,183.99,6,1.26,0.91,14,4088340.0,1
5,0.31,90.01,3,3.51,0.14,37,2349030.0,5
6,8.6,204.58,6,0.74,2.33,28,3941940.0000000005,1
1,9.2,166.89,5,1.41,1.65,41,3661469.9999999995,1
4,3.6,136.06,4,3.91,4.01,14,3027430.0,3
10,7.22,142.43,4,1.31,4.09,0,3181900.0,4
5,4.48,83.31,2,0.97,3.07,36,1762680.0,3
7,6.59,109.39,3,3.5,1.47,40,2340630.0,3
5,3.47,177.66,5,0.91,2.31,22,4126890.0,3
1,3.29,95.42,3,0.84,3.51,45,2079420.0,1
7,4.3,162.45,5,1.63,0.35,10,3819419.9999999995,3
8,1.54,64.92,2,2.72,1.66,37,1560760.0,5
7,8.33,72.07,2,2.99,4.11,15,1510629.9999999998,3
4,3.55,196.06,6,3.58,2.03,29,4534860.0,2
8,4.06,119.53,3,2.39,3.12,28,2714510.0,4
5,8.95,98.46,3,1.88,0.48,40,2075740.0,1
10,5.02,174.51,5,1.76,3.89,2,4032240.0,5
9,5.49,169.83,5,3.46,0.5,39,3843800.0000000005,4
10,9.57,156.83,5,3.03,4.31,16,3628850.0000000005,3
5,8.88,97.2,3,3.67,0.53,25,2062590.0,1
1,1.78,108.52,3,3.87,4.45,8,2620510.0,2
9,4.78,132.47,4,1.55,1.82,16,3044430.0,5
5,9.72,147.78,4,2.35,3.12,36,3125270.0,1
6,3.79,99.66,3,2.71,4.23,30,2232270.0,4
4,3.78,126.83,4,1.07,0.05,30,2803290.0,3
6,2.03,130.7,4,0.69,1.33,10,3197769.9999999995,4
8,1.23,171.47,5,3.54,4.54,37,4374290.0,5
3,7.43,150.18,5,2.37,1.94,21,3325470.0,1
5,7.72,59.73,1,2.5,3.53,45,1188160.0,2
2,9.69,111.45,3,2.44,0.7,2,2361410.0,1
2,7.76,82.85,2,3.14,3.39,48,1631640.0,1
7,2.51,142.72,4,1.01,0.37,27,3487010.0,4
10,0.5,156.93,5,2.65,3.59,31,4399640.0,5
10,9.86,124.06,4,2.14,1.62,3,2787360.0,3
10,3.47,109.27,3,3.64,2.33,39,2544960.0,5
6,3.19,122.77,4,2.32,0.83,37,2732280.0,4
4,9.07,128.36,4,3.8,3.14,10,2732040.0000000005,1
5,5.89,94.4,3,1.74,1.69,0,2033040.0000000002,3
1,2.23,71.25,2,3.88,1.92,46,1606710.0,2
7,8.9,37.99,1,3.56,3.26,15,821760.0,3
8,9.93,170.69,5,2.54,0.89,33,3840420.0,2
9,0.96,139.85,4,1.74,4.26,44,3742880.0,5
8,8.64,134.5,4,1.82,3.7,31,2913080.0,3
5,3.97,170.61,5,3.2,2.89,43,3942610.0000000005,3
3,5.29,69.78,2,2.53,0.64,45,1375350.0,2
10,9.16,50.57,1,1.91,3.44,32,1148370.0,4
9,9.74,135.37,4,2.73,0.09,10,2974220.0,3
6,2.7,131.73,4,3.07,4.02,35,3200490.0,4
5,2.21,50.75,1,0.58,1.52,12,1191710.0,4
3,0.9,134.38,4,0.81,0.59,19,3511250.0,3
6,5.66,103.99,3,0.83,0.82,24,2224600.0,3
3,0.23,87.72,2,1.31,4.82,5,2222330.0,4
10,4.18,106.66,3,1.99,3.87,36,2495270.0,5
6,0.83,22.34,1,3.31,1.19,25,586570.0,5
4,4.11,96.35,3,1.73,4.82,3,2163610.0,3
2,0.5,91.83,3,0.56,0.7,44,2368420.0,3
8,8.37,142.28,4,2.19,3.67,25,3082030.0,3
4,2.18,113.67,3,3.99,3.28,17,2752650.0,3
9,3.35,145.55,4,1.72,4.11,12,3340600.0000000005,5
7,8.71,20.0,1,3.86,1.91,7,466960.0,3
2,7.49,86.44,2,0.85,2.01,50,1700970.0,1
4,2.27,142.24,4,1.11,3.12,46,3416890.0,3
5,0.81,107.65,3,3.03,1.99,32,2816850.0,4
3,7.19,153.82,5,2.25,0.21,42,3381210.0,1
9,3.97,47.82,1,3.18,3.65,15,1122340.0,5
5,7.68,149.24,4,3.52,3.2,41,3149920.0,1
2,4.51,94.43,3,1.38,2.12,38,2066320.0000000002,2
3,3.53,90.55,3,2.89,1.51,30,1993230.0,2
9,4.57,159.64,5,2.63,1.6,39,3782289.9999999995,4
7,7.51,166.48,5,3.52,3.71,22,3738460.0,2
2,9.03,161.39,5,2.01,3.65,15,3574869.9999999995,1
9,0.59,201.55,6,0.68,4.09,9,4989700.0,5
4,5.29,170.67,5,2.51,3.81,35,3773849.9999999995,2
9,0.43,88.18,2,3.86,3.79,30,2312220.0000000005,5
2,4.74,125.67,4,0.55,1.26,43,2752710.0,1
10,8.86,105.59,3,1.34,0.51,31,2365070.0,4
4,3.68,201.16,6,1.61,3.81,20,4063210.0,2
5,9.33,164.19,5,3.18,0.49,15,3653980.0,1
2,6.34,112.44,3,1.63,4.91,28,2365430.0,1
10,9.35,155.12,5,1.34,4.38,49,3560060.0,3
1,7.6,70.71,2,2.77,2.67,47,1383769.9999999998,1
7,1.12,130.01,4,0.66,1.76,44,3168100.0,5
10,2.39,82.48,2,1.1,2.63,15,2060200.0,5
1,4.0,52.46,1,1.93,3.67,14,1097070.0,2
8,1.78,151.38,5,1.74,3.78,7,3902320.0,5
3,5.0,156.34,5,1.72,0.37,14,3621840.0,1
10,4.77,138.29,4,0.88,4.02,20,3213540.0,5
6,9.57,112.68,3,1.76,3.21,20,2414940.0,2
7,4.39,69.35,2,3.29,0.2,6,1526460.0,4
10,7.88,73.55,2,1.95,1.57,18,1628190.0,4
1,9.42,81.23,2,2.55,2.55,21,1620150.0,1
6,8.78,110.65,3,1.07,0.94,45,2343460.0,2
7,2.17,163.05,5,0.74,0.78,37,4134070.0000000005,4
6,5.01,162.42,5,3.58,0.07,12,3631799.9999999995,3
4,3.54,54.06,1,1.66,4.56,25,1141720.0,3
1,4.06,92.27,3,1.73,0.28,43,2004770.0,1
9,3.67,91.19,3,3.57,1.83,21,2124270.0,5
4,8.28,20.0,1,2.98,1.03,6,422080.0,2
7,4.58,142.64,4,3.15,3.71,34,3197349.9999999995,4
7,5.28,110.15,3,2.89,3.54,2,2399340.0,4
2,9.83,115.47,3,0.87,4.03,34,2422060.0,1
1,0.69,173.83,5,3.85,3.08,46,4678720.000000001,1
8,4.93,123.53,4,3.68,2.96,15,2818900.0,4
8,7.76,102.77,3,1.33,2.04,44,2225920.0,3
7,1.6,142.88,4,3.31,3.18,15,3506170.0,5
8,6.15,162.35,5,1.93,0.58,1,3688930.0,3
3,2.47,131.86,4,2.89,3.42,37,3167590.0000000005,2
2,8.69,147.57,4,1.08,0.52,16,3111930.0,1
7,3.34,114.18,3,2.38,4.31,37,2565200.0,4
8,3.36,116.73,3,0.94,2.53,23,2658180.0,5
1,6.02,124.52,4,2.38,2.65,21,2620840.0,1
10,1.92,89.88,2,1.35,2.92,49,2196730.0,5
9,2.92,97.28,3,2.08,3.88,22,2457400.0,5
4,4.22,175.12,5,2.84,2.39,43,4035700.0,2
4,3.6,200.32,6,3.57,2.14,18,4043110.0,2
3,5.3,183.69,6,1.08,1.44,43,4045980.0,1
6,6.04,67.07,2,3.63,0.64,21,1377049.9999999998,3
1,5.71,63.21,2,1.87,0.95,16,1262230.0,1
6,6.58,72.37,2,3.45,0.0,1,1501950.0,3
2,3.15,125.38,4,2.29,4.35,13,2780770.0,2
9,1.35,20.0,1,3.52,3.82,27,566120.0,5
2,7.63,96.45,3,2.82,1.09,12,2036810.0,1
7,8.52,176.28,5,2.28,0.01,37,3932900.0,2
1,2.64,159.3,5,1.59,2.46,16,3998830.0000000005,1
7,4.13,99.64,3,3.89,2.06,8,2268310.0,4
5,5.04,102.67,3,3.3,3.88,39,2170530.0,3
8,5.38,142.69,4,1.83,2.01,13,3099680.0,4
4,6.63,157.41,5,1.08,4.32,1,3518580.0,1
10,0.51,98.67,3,3.23,0.48,41,2701150.0,5
7,7.24,110.63,3,3.96,1.83,20,2386930.0,3
6,0.71,97.36,3,1.48,4.67,34,2569220.0,5
5,4.74,66.75,2,3.71,0.06,29,1413160.0,3
4,8.29,111.21,3,0.94,1.95,16,2361370.0,1
7,4.57,108.16,3,3.83,1.3,38,2424290.0,4
5,1.58,69.57,2,3.11,2.66,24,1622319.9999999998,4
5,9.85,145.84,4,1.71,1.39,43,3074710.0,1
1,8.9,139.33,4,1.57,4.35,38,2919060.0000000005,1
2,7.74,147.83,4,2.75,4.69,34,3106060.0000000005,1
5,4.17,89.28,2,2.58,4.25,5,1919800.0,3
3,1.92,40.66,1,3.72,1.99,2,954439.9999999999,3
2,9.42,138.69,4,3.18,4.95,35,2913210.0,1
4,5.37,93.44,3,2.39,3.68,47,1959210.0,2
4,8.54,84.37,2,3.75,1.78,46,1675210.0,1
4,3.49,69.72,2,2.57,0.47,0,1496490.0,3
4,3.42,108.99,3,3.47,3.34,33,2406990.0,3
3,9.86,183.09,6,3.44,3.64,0,4077820.0,1
7,5.27,99.78,3,3.72,0.61,25,2151880.0,4
9,1.49,76.41,2,0.74,2.75,17,1879190.0,5
5,2.27,146.08,4,2.54,4.94,35,3532260.0000000005,3
4,4.87,126.91,4,2.14,1.63,5,2832140.0,2
2,0.52,35.23,1,2.22,1.51,10,885549.9999999999,3
